code_3L,libele,valeur,code_indicateur
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CRI,Médecins (pour 1000 habitants),2.687,SH.MED.PHYS.ZS
CRI,Médecins (pour 1000 habitants),2.687,SH.MED.PHYS.ZS
CRI,Médecins (pour 1000 habitants),2.687,SH.MED.PHYS.ZS
CUB,Médecins (pour 1000 habitants),9.542,SH.MED.PHYS.ZS
CUB,Médecins (pour 1000 habitants),9.542,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
FRA,Médecins (pour 1000 habitants),3.281,SH.MED.PHYS.ZS
GAB,Médecins (pour 1000 habitants),0.521,SH.MED.PHYS.ZS
GHA,Médecins (pour 1000 habitants),0.266,SH.MED.PHYS.ZS
GUY,Médecins (pour 1000 habitants),1.387,SH.MED.PHYS.ZS
HKG,Médecins (pour 1000 habitants),,SH.MED.PHYS.ZS
KEN,Médecins (pour 1000 habitants),0.289,SH.MED.PHYS.ZS
KEN,Médecins (pour 1000 habitants),0.289,SH.MED.PHYS.ZS
KGZ,Médecins (pour 1000 habitants),1.568,SH.MED.PHYS.ZS
LKA,Médecins (pour 1000 habitants),1.136,SH.MED.PHYS.ZS
LKA,Médecins (pour 1000 habitants),1.136,SH.MED.PHYS.ZS
LKA,Médecins (pour 1000 habitants),1.136,SH.MED.PHYS.ZS
LKA,Médecins (pour 1000 habitants),1.136,SH.MED.PHYS.ZS
LSO,Médecins (pour 1000 habitants),0.235,SH.MED.PHYS.ZS
LUX,Médecins (pour 1000 habitants),2.984,SH.MED.PHYS.ZS
MCO,Médecins (pour 1000 habitants),8.609,SH.MED.PHYS.ZS
MDG,Médecins (pour 1000 habitants),0.172,SH.MED.PHYS.ZS
MDV,Médecins (pour 1000 habitants),2.235,SH.MED.PHYS.ZS
MOZ,Médecins (pour 1000 habitants),0.175,SH.MED.PHYS.ZS
MOZ,Médecins (pour 1000 habitants),0.175,SH.MED.PHYS.ZS
MWI,Médecins (pour 1000 habitants),0.054,SH.MED.PHYS.ZS
NIC,Médecins (pour 1000 habitants),0.682,SH.MED.PHYS.ZS
OMN,Médecins (pour 1000 habitants),1.992,SH.MED.PHYS.ZS
OMN,Médecins (pour 1000 habitants),1.992,SH.MED.PHYS.ZS
PAK,Médecins (pour 1000 habitants),1.16,SH.MED.PHYS.ZS
PAK,Médecins (pour 1000 habitants),1.16,SH.MED.PHYS.ZS
PAN,Médecins (pour 1000 habitants),1.625,SH.MED.PHYS.ZS
PAN,Médecins (pour 1000 habitants),1.625,SH.MED.PHYS.ZS
PHL,Médecins (pour 1000 habitants),0.792,SH.MED.PHYS.ZS
PHL,Médecins (pour 1000 habitants),0.792,SH.MED.PHYS.ZS
PHL,Médecins (pour 1000 habitants),0.792,SH.MED.PHYS.ZS
PHL,Médecins (pour 1000 habitants),0.792,SH.MED.PHYS.ZS
PLW,Médecins (pour 1000 habitants),1.808,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRT,Médecins (pour 1000 habitants),5.851,SH.MED.PHYS.ZS
PRY,Médecins (pour 1000 habitants),3.893,SH.MED.PHYS.ZS
RWA,Médecins (pour 1000 habitants),0.09,SH.MED.PHYS.ZS
SUR,Médecins (pour 1000 habitants),1.355,SH.MED.PHYS.ZS
SYC,Médecins (pour 1000 habitants),6.598,SH.MED.PHYS.ZS
SYC,Médecins (pour 1000 habitants),6.598,SH.MED.PHYS.ZS
TGO,Médecins (pour 1000 habitants),0.08,SH.MED.PHYS.ZS
TON,Médecins (pour 1000 habitants),1.014,SH.MED.PHYS.ZS
UKR,Médecins (pour 1000 habitants),3.531,SH.MED.PHYS.ZS
UKR,Médecins (pour 1000 habitants),3.531,SH.MED.PHYS.ZS
UKR,Médecins (pour 1000 habitants),3.531,SH.MED.PHYS.ZS
URY,Médecins (pour 1000 habitants),4.674,SH.MED.PHYS.ZS
URY,Médecins (pour 1000 habitants),4.674,SH.MED.PHYS.ZS
VNM,Médecins (pour 1000 habitants),1.107,SH.MED.PHYS.ZS
VNM,Médecins (pour 1000 habitants),1.107,SH.MED.PHYS.ZS
VNM,Médecins (pour 1000 habitants),1.107,SH.MED.PHYS.ZS
VNM,Médecins (pour 1000 habitants),1.107,SH.MED.PHYS.ZS
VNM,Médecins (pour 1000 habitants),1.107,SH.MED.PHYS.ZS
VNM,Médecins (pour 1000 habitants),1.107,SH.MED.PHYS.ZS
VNM,Médecins (pour 1000 habitants),1.107,SH.MED.PHYS.ZS
VUT,Médecins (pour 1000 habitants),0.164,SH.MED.PHYS.ZS
VUT,Médecins (pour 1000 habitants),0.164,SH.MED.PHYS.ZS
VUT,Médecins (pour 1000 habitants),0.164,SH.MED.PHYS.ZS
WSM,Médecins (pour 1000 habitants),0.561,SH.MED.PHYS.ZS
ZWE,Médecins (pour 1000 habitants),0.136,SH.MED.PHYS.ZS
AGO,Dépenses santé par habitant (USD),76.07118225,SH.XPD.CHEX.PC.CD
BDI,Dépenses santé par habitant (USD),28.14028931,SH.XPD.CHEX.PC.CD
BGD,Dépenses santé par habitant (USD),53.46432495,SH.XPD.CHEX.PC.CD
BWA,Dépenses santé par habitant (USD),489.59677124,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CAN,Dépenses santé par habitant (USD),6186.65234375,SH.XPD.CHEX.PC.CD
CRI,Dépenses santé par habitant (USD),1163.30224609,SH.XPD.CHEX.PC.CD
CRI,Dépenses santé par habitant (USD),1163.30224609,SH.XPD.CHEX.PC.CD
CRI,Dépenses santé par habitant (USD),1163.30224609,SH.XPD.CHEX.PC.CD
CUB,Dépenses santé par habitant (USD),1199.35327148,SH.XPD.CHEX.PC.CD
CUB,Dépenses santé par habitant (USD),1199.35327148,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
FRA,Dépenses santé par habitant (USD),5149.0546875,SH.XPD.CHEX.PC.CD
GAB,Dépenses santé par habitant (USD),252.98246765,SH.XPD.CHEX.PC.CD
GHA,Dépenses santé par habitant (USD),70.25730896,SH.XPD.CHEX.PC.CD
GUY,Dépenses santé par habitant (USD),505.03240967,SH.XPD.CHEX.PC.CD
HKG,Dépenses santé par habitant (USD),,SH.XPD.CHEX.PC.CD
KEN,Dépenses santé par habitant (USD),84.958992,SH.XPD.CHEX.PC.CD
KEN,Dépenses santé par habitant (USD),84.958992,SH.XPD.CHEX.PC.CD
KGZ,Dépenses santé par habitant (USD),96.65081787,SH.XPD.CHEX.PC.CD
LKA,Dépenses santé par habitant (USD),134.23654175,SH.XPD.CHEX.PC.CD
LKA,Dépenses santé par habitant (USD),134.23654175,SH.XPD.CHEX.PC.CD
LKA,Dépenses santé par habitant (USD),134.23654175,SH.XPD.CHEX.PC.CD
LKA,Dépenses santé par habitant (USD),134.23654175,SH.XPD.CHEX.PC.CD
LSO,Dépenses santé par habitant (USD),122.63982391,SH.XPD.CHEX.PC.CD
LUX,Dépenses santé par habitant (USD),7510.99414063,SH.XPD.CHEX.PC.CD
MCO,Dépenses santé par habitant (USD),8004.16845703,SH.XPD.CHEX.PC.CD
MDG,Dépenses santé par habitant (USD),17.44003487,SH.XPD.CHEX.PC.CD
MDV,Dépenses santé par habitant (USD),1159.02819824,SH.XPD.CHEX.PC.CD
MOZ,Dépenses santé par habitant (USD),52.96166611,SH.XPD.CHEX.PC.CD
MOZ,Dépenses santé par habitant (USD),52.96166611,SH.XPD.CHEX.PC.CD
MWI,Dépenses santé par habitant (USD),41.26664734,SH.XPD.CHEX.PC.CD
NIC,Dépenses santé par habitant (USD),216.55238342,SH.XPD.CHEX.PC.CD
OMN,Dépenses santé par habitant (USD),732.04089355,SH.XPD.CHEX.PC.CD
OMN,Dépenses santé par habitant (USD),732.04089355,SH.XPD.CHEX.PC.CD
PAK,Dépenses santé par habitant (USD),30.48608398,SH.XPD.CHEX.PC.CD
PAK,Dépenses santé par habitant (USD),30.48608398,SH.XPD.CHEX.PC.CD
PAN,Dépenses santé par habitant (USD),1557.81286621,SH.XPD.CHEX.PC.CD
PAN,Dépenses santé par habitant (USD),1557.81286621,SH.XPD.CHEX.PC.CD
PHL,Dépenses santé par habitant (USD),194.05484009,SH.XPD.CHEX.PC.CD
PHL,Dépenses santé par habitant (USD),194.05484009,SH.XPD.CHEX.PC.CD
PHL,Dépenses santé par habitant (USD),194.05484009,SH.XPD.CHEX.PC.CD
PHL,Dépenses santé par habitant (USD),194.05484009,SH.XPD.CHEX.PC.CD
PLW,Dépenses santé par habitant (USD),1683.8458252,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRT,Dépenses santé par habitant (USD),2762.26293945,SH.XPD.CHEX.PC.CD
PRY,Dépenses santé par habitant (USD),526.5098877,SH.XPD.CHEX.PC.CD
RWA,Dépenses santé par habitant (USD),52.65630722,SH.XPD.CHEX.PC.CD
SUR,Dépenses santé par habitant (USD),297.04589844,SH.XPD.CHEX.PC.CD
SYC,Dépenses santé par habitant (USD),766.28778076,SH.XPD.CHEX.PC.CD
SYC,Dépenses santé par habitant (USD),766.28778076,SH.XPD.CHEX.PC.CD
TGO,Dépenses santé par habitant (USD),59.60503769,SH.XPD.CHEX.PC.CD
TON,Dépenses santé par habitant (USD),357.54415894,SH.XPD.CHEX.PC.CD
UKR,Dépenses santé par habitant (USD),369.90487671,SH.XPD.CHEX.PC.CD
UKR,Dépenses santé par habitant (USD),369.90487671,SH.XPD.CHEX.PC.CD
UKR,Dépenses santé par habitant (USD),369.90487671,SH.XPD.CHEX.PC.CD
URY,Dépenses santé par habitant (USD),2076.09423828,SH.XPD.CHEX.PC.CD
URY,Dépenses santé par habitant (USD),2076.09423828,SH.XPD.CHEX.PC.CD
VNM,Dépenses santé par habitant (USD),197.19210815,SH.XPD.CHEX.PC.CD
VNM,Dépenses santé par habitant (USD),197.19210815,SH.XPD.CHEX.PC.CD
VNM,Dépenses santé par habitant (USD),197.19210815,SH.XPD.CHEX.PC.CD
VNM,Dépenses santé par habitant (USD),197.19210815,SH.XPD.CHEX.PC.CD
VNM,Dépenses santé par habitant (USD),197.19210815,SH.XPD.CHEX.PC.CD
VNM,Dépenses santé par habitant (USD),197.19210815,SH.XPD.CHEX.PC.CD
VNM,Dépenses santé par habitant (USD),197.19210815,SH.XPD.CHEX.PC.CD
VUT,Dépenses santé par habitant (USD),143.43753052,SH.XPD.CHEX.PC.CD
VUT,Dépenses santé par habitant (USD),143.43753052,SH.XPD.CHEX.PC.CD
VUT,Dépenses santé par habitant (USD),143.43753052,SH.XPD.CHEX.PC.CD
WSM,Dépenses santé par habitant (USD),292.81085205,SH.XPD.CHEX.PC.CD
ZWE,Dépenses santé par habitant (USD),62.92946243,SH.XPD.CHEX.PC.CD
AGO,Pauvreté < 3$/jour (% pop),39.3,SI.POV.DDAY
BDI,Pauvreté < 3$/jour (% pop),74.2,SI.POV.DDAY
BGD,Pauvreté < 3$/jour (% pop),5.9,SI.POV.DDAY
BWA,Pauvreté < 3$/jour (% pop),21.4,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CAN,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
CRI,Pauvreté < 3$/jour (% pop),1.5,SI.POV.DDAY
CRI,Pauvreté < 3$/jour (% pop),1.5,SI.POV.DDAY
CRI,Pauvreté < 3$/jour (% pop),1.5,SI.POV.DDAY
CUB,Pauvreté < 3$/jour (% pop),,SI.POV.DDAY
CUB,Pauvreté < 3$/jour (% pop),,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
FRA,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
GAB,Pauvreté < 3$/jour (% pop),3.8,SI.POV.DDAY
GHA,Pauvreté < 3$/jour (% pop),39.0,SI.POV.DDAY
GUY,Pauvreté < 3$/jour (% pop),,SI.POV.DDAY
HKG,Pauvreté < 3$/jour (% pop),,SI.POV.DDAY
KEN,Pauvreté < 3$/jour (% pop),46.9,SI.POV.DDAY
KEN,Pauvreté < 3$/jour (% pop),46.9,SI.POV.DDAY
KGZ,Pauvreté < 3$/jour (% pop),2.7,SI.POV.DDAY
LKA,Pauvreté < 3$/jour (% pop),2.7,SI.POV.DDAY
LKA,Pauvreté < 3$/jour (% pop),2.7,SI.POV.DDAY
LKA,Pauvreté < 3$/jour (% pop),2.7,SI.POV.DDAY
LKA,Pauvreté < 3$/jour (% pop),2.7,SI.POV.DDAY
LSO,Pauvreté < 3$/jour (% pop),41.9,SI.POV.DDAY
LUX,Pauvreté < 3$/jour (% pop),0.1,SI.POV.DDAY
MCO,Pauvreté < 3$/jour (% pop),,SI.POV.DDAY
MDG,Pauvreté < 3$/jour (% pop),69.2,SI.POV.DDAY
MDV,Pauvreté < 3$/jour (% pop),0.0,SI.POV.DDAY
MOZ,Pauvreté < 3$/jour (% pop),81.4,SI.POV.DDAY
MOZ,Pauvreté < 3$/jour (% pop),81.4,SI.POV.DDAY
MWI,Pauvreté < 3$/jour (% pop),75.4,SI.POV.DDAY
NIC,Pauvreté < 3$/jour (% pop),6.6,SI.POV.DDAY
OMN,Pauvreté < 3$/jour (% pop),,SI.POV.DDAY
OMN,Pauvreté < 3$/jour (% pop),,SI.POV.DDAY
PAK,Pauvreté < 3$/jour (% pop),16.5,SI.POV.DDAY
PAK,Pauvreté < 3$/jour (% pop),16.5,SI.POV.DDAY
PAN,Pauvreté < 3$/jour (% pop),3.7,SI.POV.DDAY
PAN,Pauvreté < 3$/jour (% pop),3.7,SI.POV.DDAY
PHL,Pauvreté < 3$/jour (% pop),5.3,SI.POV.DDAY
PHL,Pauvreté < 3$/jour (% pop),5.3,SI.POV.DDAY
PHL,Pauvreté < 3$/jour (% pop),5.3,SI.POV.DDAY
PHL,Pauvreté < 3$/jour (% pop),5.3,SI.POV.DDAY
PLW,Pauvreté < 3$/jour (% pop),,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRT,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
PRY,Pauvreté < 3$/jour (% pop),2.4,SI.POV.DDAY
RWA,Pauvreté < 3$/jour (% pop),38.6,SI.POV.DDAY
SUR,Pauvreté < 3$/jour (% pop),2.2,SI.POV.DDAY
SYC,Pauvreté < 3$/jour (% pop),0.7,SI.POV.DDAY
SYC,Pauvreté < 3$/jour (% pop),0.7,SI.POV.DDAY
TGO,Pauvreté < 3$/jour (% pop),34.4,SI.POV.DDAY
TON,Pauvreté < 3$/jour (% pop),0.4,SI.POV.DDAY
UKR,Pauvreté < 3$/jour (% pop),0.0,SI.POV.DDAY
UKR,Pauvreté < 3$/jour (% pop),0.0,SI.POV.DDAY
UKR,Pauvreté < 3$/jour (% pop),0.0,SI.POV.DDAY
URY,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
URY,Pauvreté < 3$/jour (% pop),0.2,SI.POV.DDAY
VNM,Pauvreté < 3$/jour (% pop),1.6,SI.POV.DDAY
VNM,Pauvreté < 3$/jour (% pop),1.6,SI.POV.DDAY
VNM,Pauvreté < 3$/jour (% pop),1.6,SI.POV.DDAY
VNM,Pauvreté < 3$/jour (% pop),1.6,SI.POV.DDAY
VNM,Pauvreté < 3$/jour (% pop),1.6,SI.POV.DDAY
VNM,Pauvreté < 3$/jour (% pop),1.6,SI.POV.DDAY
VNM,Pauvreté < 3$/jour (% pop),1.6,SI.POV.DDAY
VUT,Pauvreté < 3$/jour (% pop),19.5,SI.POV.DDAY
VUT,Pauvreté < 3$/jour (% pop),19.5,SI.POV.DDAY
VUT,Pauvreté < 3$/jour (% pop),19.5,SI.POV.DDAY
WSM,Pauvreté < 3$/jour (% pop),4.5,SI.POV.DDAY
ZWE,Pauvreté < 3$/jour (% pop),49.2,SI.POV.DDAY
AGO,Pauvreté seuil national (% pop),32.3,SI.POV.NAHC
BDI,Pauvreté seuil national (% pop),51.0,SI.POV.NAHC
BGD,Pauvreté seuil national (% pop),18.7,SI.POV.NAHC
BWA,Pauvreté seuil national (% pop),16.1,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CAN,Pauvreté seuil national (% pop),,SI.POV.NAHC
CRI,Pauvreté seuil national (% pop),24.4,SI.POV.NAHC
CRI,Pauvreté seuil national (% pop),24.4,SI.POV.NAHC
CRI,Pauvreté seuil national (% pop),24.4,SI.POV.NAHC
CUB,Pauvreté seuil national (% pop),,SI.POV.NAHC
CUB,Pauvreté seuil national (% pop),,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
FRA,Pauvreté seuil national (% pop),15.6,SI.POV.NAHC
GAB,Pauvreté seuil national (% pop),33.4,SI.POV.NAHC
GHA,Pauvreté seuil national (% pop),23.4,SI.POV.NAHC
GUY,Pauvreté seuil national (% pop),,SI.POV.NAHC
HKG,Pauvreté seuil national (% pop),,SI.POV.NAHC
KEN,Pauvreté seuil national (% pop),39.8,SI.POV.NAHC
KEN,Pauvreté seuil national (% pop),39.8,SI.POV.NAHC
KGZ,Pauvreté seuil national (% pop),29.8,SI.POV.NAHC
LKA,Pauvreté seuil national (% pop),14.3,SI.POV.NAHC
LKA,Pauvreté seuil national (% pop),14.3,SI.POV.NAHC
LKA,Pauvreté seuil national (% pop),14.3,SI.POV.NAHC
LKA,Pauvreté seuil national (% pop),14.3,SI.POV.NAHC
LSO,Pauvreté seuil national (% pop),49.7,SI.POV.NAHC
LUX,Pauvreté seuil national (% pop),17.3,SI.POV.NAHC
MCO,Pauvreté seuil national (% pop),,SI.POV.NAHC
MDG,Pauvreté seuil national (% pop),75.2,SI.POV.NAHC
MDV,Pauvreté seuil national (% pop),5.4,SI.POV.NAHC
MOZ,Pauvreté seuil national (% pop),65.0,SI.POV.NAHC
MOZ,Pauvreté seuil national (% pop),65.0,SI.POV.NAHC
MWI,Pauvreté seuil national (% pop),50.7,SI.POV.NAHC
